date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,total cost
2014/6/13 0:00,3,2.0,1910,5040,1.5,0,0,3,1910,0,1971,0,2415 209th Ave NE,Sammamish,WA 98074,USA,6.87698825,424237.5609315033
2014/6/13 0:00,3,1.75,1500,8173,1.0,0,0,3,1500,0,1997,0,8528 NE 142nd St,Kirkland,WA 98034,USA,7.863757686,375316.8634098138
2014/6/13 0:00,4,2.25,2010,7575,1.0,0,0,3,1220,790,1974,0,14450 105th Ct NE,Kirkland,WA 98034,USA,6.830809562,437038.2442623712
2014/6/13 0:00,4,2.25,2630,39000,2.0,0,0,3,2630,0,1979,2014,14404 SE 216th St,Kent,WA 98042,USA,6.415767957,480115.966424469
2014/6/13 0:00,3,1.75,1850,6869,1.0,0,2,5,1100,750,1919,1934,2221 SW 154th St,Burien,WA 98166,USA,7.454060744,418655.34435919666
2014/6/13 0:00,3,2.25,1580,12177,1.0,0,0,3,1200,380,1981,2013,22013 NE 18th St,Sammamish,WA 98074,USA,6.573023421,490306.18737359514
2014/6/13 0:00,3,2.5,1580,6065,2.0,0,0,3,1580,0,1985,0,24025 SE 42nd St,Issaquah,WA 98029,USA,7.34214772,448185.2551113929
2014/6/13 0:00,3,1.75,1760,12874,1.0,0,0,4,1230,530,1967,0,12926 SE 23rd St,Bellevue,WA 98005,USA,6.40007866,527231.3190769744
2014/6/13 0:00,3,1.0,1830,3000,1.5,0,0,3,1430,400,1926,2003,611 N 46th St,Seattle,WA 98103,USA,7.47377731,453863.6101831098
2014/6/13 0:00,4,2.75,2020,7070,1.0,0,0,5,1010,1010,1958,0,9226 36th Ave SW,Seattle,WA 98126,USA,6.617355921,525983.1296737642
2014/6/13 0:00,3,1.0,1540,3399,1.5,0,0,3,1200,340,1926,2003,123 NW 78th St,Seattle,WA 98117,USA,7.144742885,503396.44421319966
2014/6/13 0:00,5,3.0,3610,9775,2.0,0,0,3,3610,0,2003,0,24760 SE 276th Pl,Maple Valley,WA 98038,USA,7.46237975,490970.4544006562
2014/6/13 0:00,3,1.75,1640,7437,1.0,0,0,3,1090,550,1948,1994,7736 38th Ave SW,Seattle,WA 98126,USA,6.054676821,623049.8111536193
2014/6/13 0:00,3,3.0,1384,1287,2.0,0,0,3,1144,240,2006,0,1128 10th Ave E,Seattle,WA 98102,USA,7.974620121,489211.643064484
2014/6/13 0:00,3,2.5,2040,4627,2.0,0,0,3,2040,0,1992,0,17422 NE 28th St,Redmond,WA 98052,USA,6.482409428,607058.4099116873
2014/6/13 0:00,3,1.0,1870,2807,1.5,0,0,4,1580,290,1927,0,111 NW 53rd St,Seattle,WA 98107,USA,6.670844272,594995.9473466013
2014/6/13 0:00,4,3.0,2440,9600,2.0,0,0,5,2440,0,1961,0,11611 106th Ave NE,Kirkland,WA 98034,USA,6.878232589,581001.6706745933
2014/6/13 0:00,3,2.0,2250,8800,1.0,0,0,4,1250,1000,1925,1968,3406 60th Ave SW,Seattle,WA 98116,USA,6.36097247,628247.4330630148
2014/6/13 0:00,4,2.5,2010,7972,2.0,0,0,4,2010,0,1989,0,3419 241st Pl SE,Issaquah,WA 98029,USA,6.032555952,663574.3601492508
2014/6/13 0:00,3,1.75,2350,20820,1.0,0,0,4,1800,550,1978,2000,7-19 210th Pl NE,Sammamish,WA 98074,USA,7.308365976,570944.3408300957
2014/6/13 0:00,5,2.75,3320,23760,2.0,0,0,4,2190,1130,1975,0,14523 NE 169th St,Woodinville,WA 98072,USA,6.697977664,630571.8873682556
2014/6/13 0:00,4,2.5,2790,43091,2.0,0,0,4,2790,0,1989,0,20324 194th Pl NE,Woodinville,WA 98077,USA,6.581146498,685581.4069148825
2014/6/13 0:00,4,2.75,3650,48351,1.5,0,0,4,3650,0,1978,2000,18534 186th Pl NE,Woodinville,WA 98077,USA,6.628300107,713459.8833674352
2014/6/13 0:00,3,2.0,2910,6600,2.0,0,0,4,1920,990,1900,1988,3959 S Ferdinand St,Seattle,WA 98118,USA,7.635898019,638418.6962721008
2014/6/13 0:00,5,2.5,3210,12000,1.0,0,0,4,1830,1380,1968,0,14404 NE 11th Pl,Bellevue,WA 98007,USA,7.978469799,616534.4449463699
2014/6/13 0:00,3,2.5,2300,3060,1.5,0,0,3,1510,790,1930,2002,7349 17th Ave NE,Seattle,WA 98115,USA,7.680283496,652124.2569340105
2014/6/13 0:00,4,2.5,2420,10285,1.0,0,4,3,1700,720,1958,2004,12849 Shorecrest Dr SW,Burien,WA 98146,USA,6.12460304,841927.2974630619
2014/6/13 0:00,4,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,1969,3704 W Lawton St,Seattle,WA 98199,USA,7.42362062,708312.4527577342
2014/6/13 0:00,4,3.5,3200,3250,2.0,0,0,3,2670,530,2007,0,2500 22nd Ct NE,Issaquah,WA 98029,USA,6.014951772,896755.2401949291
2014/6/13 0:00,3,2.5,2860,4442,2.0,0,0,3,2860,0,2000,0,4432 30th Ave W,Seattle,WA 98199,USA,7.46295736,726398.2060918474
2014/6/13 0:00,3,1.75,1980,13503,1.0,0,2,4,1320,660,1952,0,2622 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,6.887860016,797883.806015985
2014/6/13 0:00,5,3.5,2320,4960,2.0,0,0,5,1720,600,1926,0,512 N 65th St,Seattle,WA 98103,USA,6.98716112,798682.3601877443
2014/6/13 0:00,4,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0,1571 237th Ct NE,Sammamish,WA 98074,USA,6.220723164,941258.400026178
2014/6/13 0:00,4,2.5,3670,54450,2.0,0,0,3,3670,0,1999,0,1227 243rd Ave NE,Sammamish,WA 98074,USA,6.950395165,861966.0297606273
2014/6/13 0:00,4,2.25,2770,13500,2.0,0,0,3,2770,0,1974,0,6701 81st Ave SE,Mercer Island,WA 98040,USA,7.888114562,765518.5894483655
2014/6/13 0:00,5,2.5,2350,4000,2.0,0,0,3,2350,0,1993,0,2807 E Aloha St,Seattle,WA 98112,USA,7.773003266,794312.6628796683
2014/6/13 0:00,4,2.5,3770,35081,2.0,0,0,3,3770,0,1989,0,10326 216th Ct NE,Redmond,WA 98053,USA,7.088412539,909313.3434271312
2014/6/13 0:00,5,2.75,3100,10014,1.0,0,2,4,1660,1440,1973,0,9340 Mercerwood Dr,Mercer Island,WA 98040,USA,6.456441106,1024590.5968094462
2014/6/13 0:00,4,2.5,2750,4800,2.0,0,0,3,1960,790,1905,2005,5700-5798 Wallingford Ave N,Seattle,WA 98103,USA,6.439747541,1085193.8572161882
2014/6/13 0:00,5,1.5,2540,6660,2.0,0,3,4,2340,200,1954,1979,9827 47th Ave SW,Seattle,WA 98136,USA,7.627736837,996233.7844735788
2014/6/13 0:00,5,2.25,4200,5800,2.5,0,0,4,2910,1290,1906,1990,1024 15th Ave E,Seattle,WA 98112,USA,6.267110918,1445282.7811854722
2014/6/13 0:00,3,2.5,4310,32093,1.5,0,4,5,2510,1800,1982,0,18401 17th Ave NW,Shoreline,WA 98177,USA,7.069434637,1665151.4491558145
2014/6/14 0:00,3,1.75,1430,8865,1.0,0,0,3,1430,0,1950,2005,2704 NE 144th St,Seattle,WA 98125,USA,7.306803419,306425.8931545339
2014/6/14 0:00,3,2.0,1510,6710,1.0,0,0,3,1070,440,1972,2002,9325 NE 133rd St,Kirkland,WA 98034,USA,7.059430945,382037.8414591194
2014/6/14 0:00,2,1.0,1980,5000,1.0,0,0,4,1090,890,1923,0,1908 29th Ave S,Seattle,WA 98144,USA,7.828622683,430519.87591019255
2014/6/14 0:00,4,2.75,2360,4924,2.0,0,0,3,2360,0,2008,0,20012 79th Ave NE,Kenmore,WA 98028,USA,7.275460868,489595.8616590413
2014/6/14 0:00,3,2.5,1930,7214,2.0,0,0,3,1930,0,2005,0,1901 NE 125th St,Seattle,WA 98125,USA,7.004938141,513346.3862418113
2014/6/14 0:00,4,2.75,2450,4187,2.0,0,2,3,2450,0,2010,0,1750 10th Ave NE,Issaquah,WA 98029,USA,6.161414774,809367.64177147
2014/6/14 0:00,5,2.75,2920,11880,1.0,0,0,5,1660,1260,1968,0,1498 Hillside Dr SE,Issaquah,WA 98027,USA,7.315379466,788353.5195328445
2014/6/14 0:00,4,2.5,2960,41656,2.0,0,0,3,2960,0,1985,0,14369 155th Ave NE,Woodinville,WA 98072,USA,7.954411703,753167.5186531575
2014/6/15 0:00,3,2.5,1890,4838,2.0,0,0,3,1730,160,2002,0,4295 S 137th St,Tukwila,WA 98168,USA,6.083097397,301090.81393817574
2014/6/15 0:00,3,1.0,1110,12150,1.0,0,0,4,1110,0,1957,2001,717 164th Ave SE,Bellevue,WA 98008,USA,7.214278759,391236.4911593235
2014/6/15 0:00,5,3.0,2430,8000,1.0,0,0,4,1370,1060,1957,2001,16437 SE 8th St,Bellevue,WA 98008,USA,6.134451349,559646.4255504477
2014/6/15 0:00,3,2.0,1900,8100,1.0,0,0,4,950,950,1940,2001,834 NE 97th St,Seattle,WA 98115,USA,6.585705645,536237.7230169888
2014/6/15 0:00,3,1.75,2140,9484,1.0,0,0,3,1290,850,1953,0,1411 112th Ave NE,Bellevue,WA 98004,USA,6.7451929,653819.586256293
2014/6/15 0:00,4,2.5,2700,9122,2.0,0,0,3,2700,0,1990,2009,25956 SE 37th Way,Issaquah,WA 98029,USA,7.7570617,570718.8464410225
2014/6/16 0:00,3,1.5,1230,8056,1.0,0,0,4,1230,0,1949,1985,1432 S 129th St,Burien,WA 98168,USA,6.98998842,145597.44261331554
2014/6/16 0:00,2,1.0,760,5500,1.5,0,0,3,760,0,1947,2012,11023 4th Ave S,Seattle,WA 98168,USA,7.279993347,152645.49118244488
2014/6/16 0:00,3,1.5,1220,7300,1.0,0,0,3,1220,0,1973,2013,4342 S 299th St,Auburn,WA 98001,USA,6.437910835,184430.1991813981
2014/6/16 0:00,3,1.75,1070,8100,1.0,0,0,4,1070,0,1957,2001,704 26th St SE,Auburn,WA 98002,USA,6.296693923,197186.62354174713
2014/6/16 0:00,4,2.5,2240,9826,1.0,0,0,4,1370,870,1988,0,2410 SW 323rd St,Federal Way,WA 98023,USA,6.677857597,223524.15984799623
2014/6/16 0:00,3,2.0,1410,7998,1.0,0,0,4,1410,0,1940,2001,11851 44th Pl S,Tukwila,WA 98178,USA,7.556240766,197540.3583541228
2014/6/16 0:00,3,1.75,1400,6956,1.0,0,0,4,1400,0,1957,2001,10642 SE 200th St,Kent,WA 98031,USA,6.050910803,257896.84486333176
2014/6/16 0:00,2,1.5,880,1805,2.0,0,0,3,880,0,1999,0,10546 Stone Ave N,Seattle,WA 98133,USA,7.613620187,209418.767125277
2014/6/16 0:00,2,1.0,1200,4880,1.0,0,0,3,980,220,1943,2002,8421 8th Ave SW,Seattle,WA 98106,USA,7.686296998,216265.81034233735
2014/6/16 0:00,3,1.0,1000,9150,1.0,0,0,3,1000,0,1969,2010,16206 SE 134th St,Renton,WA 98059,USA,7.090050174,253591.97692844956
2014/6/16 0:00,3,1.0,1100,8536,1.0,0,0,4,1100,0,1957,2001,9615 58th Ave S,Seattle,WA 98118,USA,7.030544288,267318.96113237867
2014/6/16 0:00,3,2.5,1880,6008,2.0,0,0,3,1880,0,2009,0,29700 217th Pl SE,Kent,WA 98042,USA,7.374081964,261305.96491662657
2014/6/16 0:00,4,1.75,1960,7950,1.0,0,0,4,1960,0,1967,0,32500-32514 35th Ave SW,Federal Way,WA 98023,USA,6.806325696,284598.3182343082
2014/6/16 0:00,3,1.75,1770,8235,1.0,0,0,3,1030,740,1960,2012,455 S 190th St,Burien,WA 98148,USA,6.789614862,294792.0859363283
2014/6/16 0:00,5,3.0,1940,6355,1.0,0,0,3,1200,740,2007,0,11720 8th Ave S,Seattle,WA 98168,USA,7.45183717,273147.2560777081
2014/6/16 0:00,4,2.0,1810,8750,1.0,0,0,2,1110,700,1967,0,12727 SE 191st Pl,Renton,WA 98058,USA,6.056849744,340538.1149589631
2014/6/16 0:00,3,1.75,1150,9600,1.0,0,0,3,1150,0,1979,2014,42511 SE 175th Pl,North Bend,WA 98045,USA,6.977035061,300693.73420908354
2014/6/16 0:00,3,2.25,1200,1400,3.0,0,0,3,1200,0,2005,0,10401 Holman Rd NW,Seattle,WA 98133,USA,7.018356836,309352.39088911185
2014/6/16 0:00,1,1.0,960,2640,1.0,0,0,3,760,200,1908,1988,2919 E Harrison St,Seattle,WA 98112,USA,7.215774334,312172.0993804916
2014/6/16 0:00,3,1.5,2040,6000,1.0,0,0,3,1340,700,1957,2000,9055 37th Ave S,Seattle,WA 98118,USA,7.636678111,297631.7552877587
2014/6/16 0:00,3,2.5,1212,1174,3.0,0,0,3,1212,0,2004,2003,11716 16th Ave NE,Seattle,WA 98125,USA,6.917332609,333487.22543841763
2014/6/16 0:00,4,1.75,1580,5340,1.0,0,0,3,1130,450,1947,2012,214 20th Ave S,Seattle,WA 98144,USA,7.255512159,328463.5652977306
2014/6/16 0:00,4,2.25,1760,9602,2.0,0,0,3,1760,0,1987,2000,13738 SE 199th Pl,Renton,WA 98058,USA,6.221202149,385526.33422582224
2014/6/16 0:00,2,1.75,1210,1040,2.0,0,0,3,1210,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA,7.355802624,329460.46325151785
2014/6/16 0:00,3,2.0,1530,8925,1.0,0,0,3,1530,0,1977,2004,10536 NE 148th Ct,Bothell,WA 98011,USA,7.287801131,345418.50844079384
2014/6/16 0:00,3,1.0,1770,5720,1.5,0,0,4,1140,630,1926,1993,5232 36th Ave SW,Seattle,WA 98126,USA,6.77625208,373472.15035137814
2014/6/16 0:00,4,2.0,2400,6000,2.0,0,0,3,2400,0,1913,1945,9801-9999 NE 183rd St,Bothell,WA 98011,USA,6.381329558,398711.7530321445
2014/6/16 0:00,4,2.0,1240,3000,1.0,0,0,3,1040,200,1908,1988,549 27th Ave,Seattle,WA 98122,USA,6.922813082,367525.60913874995
2014/6/16 0:00,5,2.5,2760,8015,1.0,0,0,4,1600,1160,1960,2001,13327 30th Ave NE,Seattle,WA 98125,USA,7.988340661,321051.1033473427
2014/6/16 0:00,4,2.5,2960,5054,2.0,0,0,3,2960,0,2006,0,26920 229th Pl SE,Maple Valley,WA 98038,USA,6.83108953,382392.7909087582
2014/6/16 0:00,3,2.0,1590,9912,2.0,0,0,3,1590,0,2000,0,7612 SW 258th Ct,Vashon,WA 98070,USA,7.656457866,341170.73932058405
2014/6/16 0:00,4,1.75,1690,4080,1.0,0,0,4,870,820,1984,0,3405 35th Ave S,Seattle,WA 98144,USA,7.048086152,370619.6737520423
2014/6/16 0:00,2,1.0,830,26329,1.0,1,3,4,830,0,1928,0,7310 SW Maury Park Rd,Vashon,WA 98070,USA,7.743295712,337344.651103556
2014/6/16 0:00,4,2.0,1580,9581,1.0,0,0,3,1580,0,1953,0,10221 132nd Ave NE,Kirkland,WA 98033,USA,6.010159946,462846.2728595917
2014/6/16 0:00,4,2.0,1800,2970,1.0,0,0,4,1000,800,1923,0,7502 15th Ave NE,Seattle,WA 98115,USA,7.180566226,392128.44628977217
2014/6/16 0:00,4,3.0,2360,6250,1.0,0,2,3,1460,900,1960,2012,9957 Rainier Ave S,Seattle,WA 98118,USA,6.394309908,443528.51328115375
2014/6/16 0:00,4,1.5,1220,10580,1.0,0,0,3,1220,0,1965,1993,1212 168th Ave NE,Bellevue,WA 98008,USA,7.413506005,382552.9736055811
2014/6/16 0:00,5,2.5,2340,4500,2.0,0,0,3,2340,0,2009,0,526 Elma Pl NE,Renton,WA 98059,USA,6.980194704,416992.9373410122
2014/6/16 0:00,3,2.0,1980,2674,3.0,0,0,3,1980,0,2007,0,5451 Fauntleroy Way SW,Seattle,WA 98136,USA,7.792806766,378733.99906124955
2014/6/16 0:00,3,2.5,2300,9521,2.0,0,0,3,2300,0,2003,0,16023 271st Pl NE,Duvall,WA 98019,USA,6.221966081,474351.8096428393
2014/6/16 0:00,3,1.75,1890,32340,1.5,0,3,3,1890,0,1976,0,21236 Tramp Harbor Rd SW,Vashon,WA 98070,USA,7.64053309,395162.1083417483
2014/6/16 0:00,6,2.25,3550,11780,1.0,0,0,4,2960,590,1948,0,12722 15th Ave NE,Seattle,WA 98125,USA,6.976496814,437637.0253721553
2014/6/16 0:00,2,1.5,1310,12196,1.5,0,0,3,1310,0,1970,2014,16326 NE 43rd Ct,Redmond,WA 98052,USA,6.899414355,447443.40650436206
2014/6/16 0:00,3,1.75,1550,4708,1.0,0,0,4,860,690,1949,1985,6503 39th Ave NE,Seattle,WA 98115,USA,6.874312445,454012.1843927825
2014/6/16 0:00,3,2.25,2670,7500,1.0,0,0,4,1640,1030,1966,0,15800-15898 15th Ave SW,Burien,WA 98166,USA,7.889416205,399895.9715275016
2014/6/16 0:00,3,2.5,1350,1186,2.0,0,0,3,1120,230,2007,0,6724 Alonzo Ave NW,Seattle,WA 98117,USA,7.648138648,415616.5058694498
2014/6/16 0:00,3,1.5,1760,6723,1.0,0,0,3,1160,600,1958,2004,5624 Wilson Ave S,Seattle,WA 98118,USA,7.146703871,446201.4885898529
2014/6/16 0:00,3,1.5,1510,8000,1.0,0,0,4,1510,0,1956,0,2559 155th Ave SE,Bellevue,WA 98007,USA,7.803466119,408647.882542707
2014/6/16 0:00,5,2.5,2570,9962,2.0,0,0,3,2570,0,2006,0,14206 284th Pl NE,Duvall,WA 98019,USA,6.943672766,481233.58966325625
2014/6/16 0:00,3,1.75,1750,12325,1.0,0,0,4,1470,280,1968,0,16618 NE 91st St,Redmond,WA 98052,USA,7.741403605,437340.5826142352
2014/6/16 0:00,4,2.75,2280,15347,1.0,0,0,5,2280,0,1960,0,9007 132nd Pl SE,Newcastle,WA 98059,USA,7.641761546,443930.9931703156
2014/6/16 0:00,3,1.75,1540,10800,1.0,0,0,5,770,770,1947,0,3718 88th Ave SE,Mercer Island,WA 98040,USA,6.081001518,557871.064988601
2014/6/16 0:00,4,2.5,1740,7500,1.0,0,0,4,1220,520,1976,1992,10342 162nd Pl NE,Redmond,WA 98052,USA,6.166375159,569952.6278277445
2014/6/16 0:00,3,2.25,1420,1282,3.0,0,0,3,1420,0,2006,0,3817-3821 Whitman Ave N,Seattle,WA 98103,USA,6.902622651,515008.807708392
2014/6/16 0:00,4,2.5,2050,6360,2.0,0,0,3,2050,0,1988,2000,24610 SE 45th Way,Issaquah,WA 98029,USA,7.83690175,458849.65706921485
2014/6/16 0:00,3,2.5,1700,3150,2.0,0,0,3,1700,0,2005,0,2493 NE Laurel Crest Ln,Issaquah,WA 98029,USA,7.727258621,469311.51028949354
2014/6/16 0:00,4,2.5,2650,5600,2.0,0,0,3,2650,0,2014,0,13516 164th Ave SE,Renton,WA 98059,USA,7.282279003,505465.34541396383
2014/6/16 0:00,3,2.5,1940,9775,1.0,0,2,3,1440,500,1975,0,12710 89th Pl NE,Kirkland,WA 98034,USA,7.302689548,506352.0912805236
2014/6/16 0:00,4,2.25,2170,7737,2.0,0,0,3,2170,0,1987,2000,23238 NE 29th Ct,Sammamish,WA 98074,USA,6.921010872,554863.09980064
2014/6/16 0:00,4,2.5,2120,9603,2.0,0,0,3,2120,0,1985,0,460 Indigo Pl NW,Issaquah,WA 98027,USA,6.747577187,578174.4919000708
2014/6/16 0:00,4,2.5,2440,28405,2.0,0,0,3,2440,0,2002,0,15125 78th Ave NE,Kenmore,WA 98028,USA,6.36050998,614425.8642469259
2014/6/16 0:00,5,2.5,2640,7096,2.0,0,0,3,2640,0,2003,0,9181 226th Pl NE,Redmond,WA 98053,USA,7.154012586,599859.8215530987
2014/6/16 0:00,3,2.5,2110,3600,2.0,0,0,3,2110,0,2005,0,6533 193rd Pl NE,Redmond,WA 98052,USA,7.512566665,576197.3861606162
2014/6/16 0:00,4,2.75,2610,4160,3.0,0,0,5,1910,700,1910,0,118 N 84th St,Seattle,WA 98103,USA,6.343566369,695214.4857947552
2014/6/16 0:00,6,1.75,1840,2774,1.0,0,0,3,1060,780,1900,2005,220 17th Ave,Seattle,WA 98122,USA,6.975433331,641965.4973066206
2014/6/16 0:00,3,1.5,1720,8100,2.0,0,0,3,1720,0,1907,1983,3239 NW 64th St,Seattle,WA 98107,USA,6.450811428,701536.7576498871
2014/6/16 0:00,4,2.75,2500,4950,2.0,0,0,3,2500,0,2010,0,11000 243rd Ave NE,Redmond,WA 98053,USA,6.947727026,664056.6190280273
2014/6/16 0:00,4,3.5,2840,4637,3.0,0,0,3,2840,0,2008,0,546 NE 103rd St,Seattle,WA 98125,USA,6.051139726,768055.0238337405
2014/6/16 0:00,2,1.75,1600,4000,1.0,0,0,5,850,750,1918,0,2505 E Calhoun St,Seattle,WA 98112,USA,7.587800662,616981.4709469866
2014/6/16 0:00,4,3.5,2690,6164,2.0,0,0,3,2690,0,2002,0,1010 274th Way SE,Sammamish,WA 98075,USA,7.034386588,675021.613727055
2014/6/16 0:00,4,3.25,3430,9870,2.0,0,0,3,3430,0,2014,0,20417 126th Ave NE,Bothell,WA 98011,USA,7.117975562,714892.629446871
2014/6/16 0:00,3,2.5,3100,23790,2.0,0,0,3,3100,0,2002,0,2328 246th Ave SE,Sammamish,WA 98075,USA,6.632259374,777432.0866025073
2014/6/16 0:00,3,1.75,1990,5560,1.0,0,0,4,1100,890,1939,1989,4811-4815 38th Ave NE,Seattle,WA 98105,USA,7.572158272,683756.2100555456
2014/6/16 0:00,3,2.75,2670,3738,1.0,0,0,3,1720,950,2013,1923,1009-1225 N 41st Pl,Renton,WA 98056,USA,6.542465474,828391.3602628963
2014/6/16 0:00,4,2.5,2810,9800,1.0,0,0,4,1710,1100,1973,0,14312 SE 45th St,Bellevue,WA 98006,USA,7.496549325,746674.792123247
2014/6/16 0:00,4,1.5,1890,6938,1.5,0,0,3,1890,0,1919,2001,1529 45th Ave SW,Seattle,WA 98116,USA,7.345900083,761987.5501924425
2014/6/16 0:00,4,3.5,4140,7089,2.0,0,0,3,3160,980,2003,0,11721 106th Ave NE,Kirkland,WA 98034,USA,6.389491376,902592.2108790596
2014/6/16 0:00,4,3.25,3450,6184,2.0,0,0,3,3450,0,2014,0,120 214th Pl SE,Sammamish,WA 98074,USA,7.08914755,816268.1643109242
2014/6/16 0:00,4,2.5,3190,14565,2.0,0,0,3,3190,0,1990,2009,12623 198th Dr NE,Woodinville,WA 98077,USA,7.096968779,824087.4780268351
2014/6/16 0:00,4,3.5,3290,5414,2.0,0,1,3,2360,930,2006,0,11672 91st Pl NE,Kirkland,WA 98034,USA,7.272743809,839574.1065258095
2014/6/16 0:00,4,2.5,3030,8507,2.0,0,0,3,3030,0,2003,0,6909 123rd Ave NE,Kirkland,WA 98033,USA,6.099300744,1003379.98455224
2014/6/16 0:00,4,1.5,2220,9496,1.0,0,0,4,1490,730,1954,1979,1431 102nd Ave NE,Bellevue,WA 98004,USA,7.543934521,828324.799307168
2014/6/16 0:00,4,3.5,3280,6603,2.0,0,0,3,3280,0,2007,0,16030 SE 45th Pl,Bellevue,WA 98006,USA,6.188194327,1055847.7233944985
2014/6/16 0:00,4,2.75,2800,19168,2.0,0,0,3,2800,0,1992,0,2010 227th Ave SE,Sammamish,WA 98075,USA,6.798164734,997040.3809010612
2014/6/16 0:00,4,4.0,3530,8400,2.0,0,0,5,2630,900,1958,0,2420 30th Ave W,Seattle,WA 98199,USA,7.391950941,1005064.6243517356
2014/6/17 0:00,4,1.0,1920,13787,1.0,0,0,4,1220,700,1966,0,17104 Military Rd S,SeaTac,WA 98188,USA,6.272888999,183873.97410933513
2014/6/17 0:00,3,1.0,1140,8366,1.0,0,0,5,1140,0,1943,0,3108 SE 6th St,Renton,WA 98058,USA,7.752364807,149855.05947400563
2014/6/17 0:00,3,1.5,1180,7000,1.0,0,0,4,1180,0,1977,0,34016 33rd Ave SW,Federal Way,WA 98023,USA,6.744702103,188615.527839453
2014/6/17 0:00,3,1.5,1430,7347,1.0,0,0,3,820,610,1980,0,2711 SW 344th Pl,Federal Way,WA 98023,USA,7.340576374,183009.6424637417
2014/6/17 0:00,4,1.75,1740,9344,1.0,0,0,3,1180,560,1978,0,5108 SW 316th Pl,Federal Way,WA 98023,USA,6.746838933,206104.0492272443
2014/6/17 0:00,3,1.0,1320,7000,1.0,0,0,4,1320,0,1967,0,1812 33rd St SE,Auburn,WA 98002,USA,6.970649672,200508.55523919867
2014/6/17 0:00,1,1.0,930,7129,1.0,0,0,3,930,0,1948,1994,2126 N 130th St,Seattle,WA 98133,USA,6.74400386,211271.2629952801
2014/6/17 0:00,3,2.25,2110,7665,1.0,0,0,4,1360,750,1973,0,32744 30th Ave SW,Federal Way,WA 98023,USA,6.557086511,233103.914328754
2014/6/17 0:00,3,2.0,1410,7466,1.0,0,0,3,1410,0,1983,2009,14609 SE 195th Pl,Renton,WA 98058,USA,6.809160114,229128.3414373782
2014/6/17 0:00,3,2.0,1570,7000,2.0,0,2,4,1050,520,1971,0,429 Randolph Ave,Seattle,WA 98122,USA,7.574063298,208870.19773474956
2014/6/17 0:00,3,1.75,1190,7280,1.0,0,0,4,1190,0,1968,0,11234 SE 320th Pl,Auburn,WA 98092,USA,6.19249721,257478.50961682873
2014/6/17 0:00,3,1.75,1280,7524,1.5,0,0,4,1280,0,1988,0,11431 SE 229th St,Kent,WA 98031,USA,6.51523328,252013.80971243113
2014/6/17 0:00,3,1.75,1370,8719,1.0,0,0,3,1370,0,1982,0,26303 191st Pl SE,Covington,WA 98042,USA,7.034972709,238410.28851980832
2014/6/17 0:00,4,2.5,1800,8100,2.0,0,0,3,1800,0,1998,2006,22028 SE 269th St,Maple Valley,WA 98038,USA,6.59254194,257291.8627711131
2014/6/17 0:00,3,1.75,1160,6134,1.0,0,0,3,1160,0,1998,2006,3812 I Pl NE,Auburn,WA 98002,USA,7.671841989,221095.19451363847
2014/6/17 0:00,2,1.5,1088,1360,2.0,0,0,3,1088,0,1983,2009,9603 NE 121st Ln,Kirkland,WA 98034,USA,6.508326034,260621.14706218915
2014/6/17 0:00,3,1.5,880,6600,1.0,0,0,5,880,0,1945,0,11457 70th Pl S,Seattle,WA 98178,USA,7.387975447,232345.3695128524
2014/6/17 0:00,3,1.75,1700,7532,1.0,0,0,3,1700,0,1987,2000,27456-27498 124th Ave SE,Kent,WA 98030,USA,7.85466142,220268.1251595268
2014/6/17 0:00,3,2.0,1870,5909,1.0,0,0,3,1270,600,1986,0,11834 SE 263rd Ct,Kent,WA 98030,USA,7.445187252,236027.75900272257
2014/6/17 0:00,3,1.75,1440,12888,1.0,0,2,3,1090,350,1958,2004,14710 57th Ave S,Tukwila,WA 98168,USA,7.7127395,228719.72954666903
2014/6/17 0:00,3,1.5,1270,20700,1.0,0,0,2,1150,120,1948,0,3029 NE 178th St,Lake Forest Park,WA 98155,USA,7.081783262,249097.6675337278
2014/6/17 0:00,2,1.5,1480,7276,1.0,0,0,4,940,540,1978,2000,680 Shelton Ave NE,Renton,WA 98056,USA,6.953315749,262969.7311737343
2014/6/17 0:00,3,2.0,1380,7476,1.0,0,0,3,1380,0,1989,0,5002 S 299th Pl,Auburn,WA 98001,USA,6.761304642,272946.38313574763
2014/6/17 0:00,4,2.25,1930,7207,1.0,0,0,4,1360,570,1988,0,25011 119th Pl SE,Kent,WA 98030,USA,6.176848425,307560.1267134411
2014/6/17 0:00,3,2.5,1413,3600,2.0,0,0,3,1413,0,2011,0,20130 110th Terrace SE,Kent,WA 98031,USA,6.919613888,281213.5412093263
2014/6/17 0:00,4,2.5,1660,9760,2.0,0,0,3,1660,0,1994,0,11400-11616 SE 266th St,Kent,WA 98030,USA,7.570510868,264383.4712885494
2014/6/17 0:00,4,2.0,1870,6000,1.5,0,0,3,1870,0,1956,2001,11750 12th Ave NE,Seattle,WA 98125,USA,7.370700816,285359.18416001933
